ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23
0.7985288574559485,0.591763097491372,0.8350934081249394,0.5229322273579672,0.2271736679942887,,0.5943548508572577,0.576066266435164,,0.5255588056566544,0.5114005569815046,0.44645697664374745,,0.251263786245626,0.19693183748076254,0.11064525339531159,0.09454513770259744,0.043381334943737575,0.00916150957470094,0.11017664961768404,0.2737044325524733,,
0.783952464889273,0.6568522891784798,0.8063112240730006,0.5816645092515038,0.5318787456409225,0.5616431721279882,0.5775571919895963,0.5526744936635382,,0.5196280810181049,0.49461694069452633,0.40680190419404516,,0.26980645954745,0.21697178692543917,0.01940112535863171,0.12446085869053836,0.09925427728851799,0.029862354571938858,0.20289355885654312,0.3153645621588128,,
0.4484202864053693,0.4959434714504219,0.5662728835148395,0.4075767600822096,0.45083760635369513,0.49756530386382386,0.4879572619933199,0.5304011013529569,,0.4791024670762694,0.4687990099271357,0.4342173815612627,,0.38932031998776073,0.41735218796184087,,0.21638283323448307,0.13490068465875601,0.12032226078218361,0.16960682701996954,0.1559016923331352,,
0.2996894131426805,0.3417234048017783,0.3943339261381274,0.47819392733874727,0.5141900899901449,0.4824086946376599,0.5651839894571237,0.5524400513947122,,0.5279546809055112,0.47299728589014783,0.4961636568991993,,0.3973433165424058,0.4758392618414309,,0.3406937667806512,0.12871495876572506,0.10003899466284495,0.053742757060815216,0.1278045739980191,,
0.42399587070903405,0.6278329217131567,0.44055877645139707,0.4313103420579685,0.4970296947497987,,0.5746076733108021,0.570115403560709,,0.5353080220863136,0.451856181680518,0.5066168737843547,,0.38719609893680335,0.38782093521513256,,0.2248473480239329,0.06463705085690917,0.022624654751386173,0.09158934021573326,0.13770508055416966,,
0.5719087602215069,0.7199357037564266,0.7862077429081183,0.5677097621748447,0.5681660567706408,,0.6305097930900357,0.6149519492720572,,0.5487971366249279,0.4599407502281887,0.4955729051621268,,0.41133167720240665,0.39128560630675624,,0.15012634059179705,0.024610433714599457,-0.07894545718643328,0.12714328197469987,0.1157100454947669,,
0.3352068809499172,0.6436173215453526,0.8000946711206427,0.5359713809667307,0.5346669921767288,0.5562084912691587,0.5920019519577416,0.6258858516848116,,0.565479010053564,0.4942303873913955,0.5255887513473819,,0.4306821817416001,0.4584070793212578,,0.2497433417285542,0.0629330281407958,,0.016166119423864443,0.09382116163472431,,
0.5321266625225062,0.5589634863424039,0.7525276548336715,0.49485682493975275,0.46303684111949445,0.6184713028835847,0.619056477375757,0.590552559639136,,0.53419432401724,0.5156463138427663,0.47894475718512225,,0.37539608965306687,0.3522625914667587,,0.13104545783509158,0.07804138591192714,0.04746322638612362,0.1027930989094918,0.1567535614736301,,
0.6113485867485164,0.5360130575487821,0.7428149330790779,0.4226802262580444,0.5129231443853539,0.6216464253043595,0.6425980795489191,0.6008200697110954,,0.5618535545567679,0.49094197190273947,0.49969714947946026,,0.3790537642402407,0.4016632016694468,,0.10074526493269657,0.007757842220702272,-0.017187524066370644,0.09232742064650186,0.21117772417022623,,
0.6878614379888731,0.7310447419899057,0.7500685830988605,0.46157106642601,0.5795833305334291,0.6218450746623762,0.6409435355417918,0.6125448131704682,,0.5715668878828366,0.5433247329893196,0.5225194538353494,,0.33179730316894085,0.34043714823526583,,0.11480541441333963,0.029969500342687833,-0.08651612061088636,0.0913384398269563,0.19863104020745093,,
0.6450140717059554,0.6538809654133315,0.6972643191872455,0.5514688157782722,,0.6144777041240815,0.6471790453350923,0.6131225678772689,0.2655869821312577,0.566879103982617,0.5582544524477479,0.4632042289095471,,0.37215931979026545,0.3981000915731245,,0.09291009634182176,0.036663868002169274,0.018613318172127056,0.1627168772822136,0.2583320352411804,,
0.8190150959957861,0.7559246683477001,0.7917295305770549,0.5070014278827498,,0.3826879722859466,0.6159749244565215,0.5841580881152091,,0.5463404821557101,0.49337306657184815,0.4364389851243004,,0.24570452660028239,0.17982501842109655,0.08457219269391711,0.10893627895297175,0.015406303723103849,0.037360398012871346,0.03815812260187428,0.14322331425632506,,
0.6128312537177086,0.4212614519573235,0.6795614223705284,0.4763167794238976,0.5220901113286442,0.5607625186159346,0.5753201203350731,0.5527525564910923,,0.5125122545275461,0.48479113699057996,0.4592595754919815,,0.3824769986637573,0.30037865225697236,0.08584076823537422,0.20210113641332914,0.08836274791270103,0.04014491317492949,0.14603851870803913,0.18119366384349986,,
0.6437150944470692,0.5488389176818402,0.7094342732128256,0.40795204891092957,0.5082689452703881,0.5948106545089773,0.5621492312858635,0.5720062792569975,,0.5482113211993231,0.5326518128375084,0.454073680819648,,0.3785567286116726,0.37710036765779664,,0.15579552108758074,0.09225215323953594,0.030850609741548456,0.08176574992397923,0.140351820432466,,
0.7115997744120288,0.48003290401379,0.8192093748819527,,0.5677733848398417,0.5979465119310213,0.6046471983593371,0.588406366742383,,0.5429163006704099,0.5250382525175785,0.46786936341112373,,0.3149160199022629,0.2842147953281997,,0.1501317165131274,0.1016830837142634,0.040114691871691616,0.1392606846403797,0.1952303752630116,,
0.8179381393897048,0.6476551393850882,0.8212478635865436,0.5292622376485047,,0.37158423868980056,0.5656619740609847,0.5897053737333919,,0.5115840519252737,0.44949891030458267,0.42109416336236655,,0.22466575777895453,0.09110818762746256,0.11587231562024386,0.09626233093529594,0.038212247280511966,0.06729210061334276,0.15372129055946931,0.27918152193373674,,
0.7944729058735378,0.6908529190679292,0.6785080562524527,0.5646004059785447,0.5684283590244934,0.6000757432206062,0.6051348490442597,0.6136217219833181,,0.5265912268410885,0.5206693912468973,0.4548794143070859,,0.3639950154061526,0.2623651683841956,,0.0792839003550584,0.036440522836559124,-0.048682333968327045,0.13635642599179798,0.2809760532041905,,
0.6805811442045504,0.6109587801575964,0.7992911433297796,0.7860010140615543,0.5474922950335159,0.5606986087018886,0.5522643259112727,0.5044372984704373,0.5528994057916681,,0.48411045065685115,0.3312718639362738,0.42200277750072185,,0.2459198973213789,0.21780518260468354,0.2487455251849082,0.14510080285305782,0.035979552374514015,0.02370023727416993,0.11024868693535807,0.26007277809988166,
0.7448654317675997,0.5298614390837924,0.6285847622125302,0.34206268945917945,0.5517335699148258,0.6123478987240111,0.5292401443922617,0.5825867075997195,,0.5203301742810722,,0.4040022024741169,,0.2250269632049901,0.17294753854992462,,0.15187580334120276,0.05250823253981647,-0.021995462548607764,0.10560700644948888,0.1789943994474646,,
0.24379590796017606,0.14028947971371591,0.6081267167885553,0.47621167005803805,0.3887246186381582,0.5630251467495202,0.5563103202568446,0.6030953147836586,,0.5373623659637579,0.4347194097448452,0.49603153287890545,,0.3970868763407164,0.46233509489373936,,0.3160583356341635,0.10867218656373266,,0.1249403564928353,0.06446568137161203,,
0.5971949041689874,0.6914453530422267,0.6949117698916859,0.4008586159633119,0.5596876817165304,0.5778929978504637,0.5514848656194683,0.565968358225292,,0.5450141819444505,0.5229433658315346,0.47907734184961515,,0.39334607199686483,0.3934189781792062,,0.19342153446598317,0.06282836316971367,0.04554767045896587,0.12516381611443328,0.18995608578006842,,
0.6952118243679466,0.6504685867731266,0.5942217996593699,0.535825966544632,0.5277759530035376,0.613296749439938,0.5778746307914289,0.5778567840819706,,0.542950612272866,0.5303869265970682,0.4716595277532665,,0.3353281505792579,0.21759942222749395,,0.05803540763942012,0.03198908883370935,-0.11914567378408905,0.1053594918135915,0.2794172263588628,,
0.33726744885151594,0.3876344707386372,0.5352828068302932,0.3801430613908127,0.45951820146973826,0.4796943401579925,0.4975024967011689,0.5317008407044701,,0.4981897791497239,0.49385653353279174,0.46869799567687037,,0.3401197854173158,0.43574174819816913,,0.36890971356034546,0.27305519578381227,0.15987386995664923,0.16462173061965524,0.2051773961397345,,
0.5665213625138941,0.38858645378563744,0.29657371042577524,0.477178957088411,0.43368908931608047,0.44752950450594164,0.5099775640283212,0.5453563523104469,,0.5061834417295268,0.5042903499347028,0.46214958598952377,,0.3616070208825916,0.4364579217263195,0.44239887269440736,0.357943540981803,0.25827428810366015,0.26625695690796025,,0.18509237637709317,,
0.26603730442138845,0.3350456997783425,0.3304206010908611,0.24372255857208872,0.30175969515394463,0.33851731259552637,0.46317680808645617,0.4296778767652529,,0.406344771874681,0.4204437322152838,0.4184371900507267,,,0.4153665647728598,0.3941999660669737,0.3537793525745572,0.2725957558480626,,,0.2112459758871953,,
0.1836673888291451,0.35482601321680013,0.4629184997521552,0.39884786755317747,0.5211163090002601,0.5245478226217053,0.5811075213707474,0.5595682311556652,,0.5491583515258196,0.5412967657561168,0.5074275218430581,,0.36010577137264843,0.46671535127299646,0.4214574543355389,0.3894710411114266,0.1904003281883943,,0.12052710998269597,0.06782549882244174,,
0.30125306289803594,0.3690310180420174,0.40911865550888765,0.3643475377193324,0.44821041934885464,0.4677395459934362,0.5382348022240822,0.528105312093665,,0.4958382717734485,0.44946580190129826,0.4650994544661798,,0.3282047417000933,0.4316600706816281,0.36739970007887446,0.36112797601920543,0.2550409712230131,,0.1861604187006982,0.12297937512621206,,
0.21384440764869192,0.33866109860439064,0.3687938636582319,0.3380420226982695,0.4054058966973389,0.4333518374195014,0.5147079763211732,0.49884372385263875,,0.4919712745508704,0.4848993821246809,0.4850158838073582,,0.2260854069792854,0.46686240609020563,0.42304651330934157,0.40968018633842795,0.3076017992944442,,0.2741150617448603,0.16419764132868317,,
0.2643783220092881,0.16877786488101204,0.37652283275088966,0.37579558953298664,0.4182383111430249,0.4242729648024543,0.48862251494753733,0.5126956541309239,,0.4909995915841726,0.45403183790768387,0.48677721703625104,,0.3987839973898464,0.447592314643132,0.4103690942680221,0.4038741961903055,0.29726066751843994,,,0.3027711148196812,,
0.30585971981284843,0.38799144509213446,0.5313390975188468,0.3466293013529817,0.4227374596776261,0.43450017778562827,0.46815248394857123,0.5211399996645348,,0.4934796780508443,0.4892109985727046,0.4638341019579924,,0.3805551698874799,0.46738082210235404,0.36108867100074604,0.40175786338527575,0.25090562243502207,0.2715487359177587,0.28524534701901566,0.32074669721622756,,
0.4739161025192251,0.809307425584852,0.8371903605218807,0.5547557890716527,0.5622349547361557,0.5696829396380091,0.5879221199268457,0.5645284918201516,,0.519705926449203,0.4828669980734386,0.4201382017799399,,0.2764052950711493,0.23684723530751664,,0.16931478465338481,0.0737044996477529,0.06201788054450173,,0.13637481626252548,,
0.3620038307737786,0.5633926367967199,0.5607147109460783,0.5281821538952118,0.5056854695135337,0.5031626492501806,0.4876126957355141,0.5450944329136757,,0.48093735584008274,0.4823013113366061,0.4165807366114795,,0.2647776547219041,0.30190162623239875,,0.2700841786976459,0.058121459107682225,0.1415477495610458,0.2316229447203909,0.21365358581646943,,
0.4482880695529748,0.24473130246727573,0.40025197671889445,0.3602369697766643,0.41457763185293744,0.46091540551075105,0.5105197637484403,0.5329100296185004,,0.5379262995548824,0.5049156724142625,0.5307010841063673,,0.37150475405452493,0.5019995784618863,,0.4383900515337097,0.29893204550844504,0.2574027512670309,,0.26304006177814815,,
0.16908630943951153,0.2344945716910457,0.26825709461384345,0.2743873547891767,0.3444367743421031,0.44498990438398395,0.4946317367073089,0.4899680717893123,,0.49832743140450336,0.422040275797887,0.48650026520512457,,,0.45989790163625666,0.4372774281095749,0.4095841494934963,0.28058009025071984,,0.2716270011253982,0.2292869029996741,,
0.39464204246793644,0.43533898581769437,0.40793323577794405,0.3173697680930525,0.38183004886172056,0.2595815772123396,0.4014139783171503,0.4629817426596224,,0.38445159236972837,0.4130177337961302,0.37784323752275856,,0.29079868401647435,0.3483062938702637,0.3355624987894678,0.32324913146413187,0.23127510073679686,0.29671886064993314,0.21606161946843222,0.214029686852936,,
0.2231775474173704,0.4045249507726942,0.47214769947630597,0.3655163423470228,0.4256146858755215,0.5160058038581384,0.45206797923633735,0.5006814186595557,,0.4623925784351489,0.39100366363151673,0.45486554632095494,,0.21169748765285182,0.4046623061123786,0.31219750562892784,0.3139658883837045,0.29887975721960064,,-0.009650958739661339,0.18445742745995064,,
0.23257968541600246,0.33353939669115373,0.3999445316514756,0.37715082932878624,0.42802507452732363,0.47236887098910485,0.5426533320160885,0.5326375960116772,,0.513328797634098,0.47837572276239587,0.49071372271605346,,0.28662334934908235,0.4633183317103021,0.37193878720675305,0.38035224849064303,0.23553140945304335,-0.023892762659460817,0.082465628644711,0.15721881037617594,,
0.2535892771383229,0.3061380035328966,0.39349186577597706,0.32997646241861317,0.4201976103696625,0.45085974764374015,0.49874078759459284,0.4967336607573765,,0.49351593762178075,0.4831913249393216,0.4663536566970207,,0.27455721779880715,0.4494632676914825,0.3696610476841263,0.3649281900915352,0.2569864195386118,0.04958315667996041,0.08563621542806628,0.20510046006464414,,
0.12694100701893696,0.20835662622609202,0.4365724629810651,0.4422720186681258,0.46009269202714015,0.5132030821182408,0.5586828646353248,0.5481810570184472,,0.5424083025840105,0.5251972603189476,0.5196987305500882,,0.3798300671063459,0.4877670224167326,0.369330292479382,0.40311622396800906,0.2114984963330671,0.18303682312164096,0.05553512069918942,0.1576368814175702,,
0.12236818085501673,0.3354246482162527,0.5479979856173484,0.40228122723197485,0.43650218121340995,0.4865704877712714,0.48996986395059217,0.4800773726075306,,0.49905517931718113,0.47555020790220165,0.4855649306327926,,0.3742713356226261,0.43789872206256203,,0.3613138623995574,0.16183664847947543,0.19830076013107278,0.04574175224102927,0.1574831456935398,,
0.5311655066619368,0.6987287919225562,0.7721583853138289,0.36019269112002283,0.4728359138522452,0.5429293117280939,0.3952933926882909,0.5454624137565838,,0.5046445179486684,0.4018786790723151,0.4522322596394594,,0.3362631106475784,0.3663056333761611,,0.2597056628895291,0.16068665224631012,0.009547770711411184,0.15940467615494816,0.21080276796897685,,
0.584907261747049,0.536177905426538,0.7804540256465126,0.4805502584456295,0.4812153288008694,0.43129855031875897,0.39067772568459397,0.5546949592809136,,0.4966635222426624,0.3996892547792263,0.4580358567020955,,0.3334243942545012,0.37416782913015534,,0.2624090886520724,0.1378041123547348,0.210725819422605,0.2307225949937997,0.2174226481896324,,
0.688112191877833,0.5781465490178322,0.8079987419723285,0.5432654808814067,0.622245000354629,0.6213199346093676,0.6425506909688784,0.6172791242114732,,0.5552739260803479,0.5341542665285567,0.5113935989052654,,0.3640048930732244,0.358898562802915,,0.16357481012057845,0.07285820947937267,-0.03688022577397946,0.018579984290027322,0.09639944349728091,,
0.5706601412165704,0.3713275130013721,0.7721087472271504,0.763606929167454,0.5832408844079136,0.5181340799586845,0.5590430723935234,0.5393441604010112,0.5587559778681687,,0.5091633700918214,0.4056304261267278,0.47072421405684645,,0.4324919389082528,,0.05118034723767291,0.19304664104833302,0.05664194941242025,0.03795930225772248,0.15803947409781555,0.23135362605780058,
0.34026157589174055,0.34680938846025183,0.6837094629293563,0.7233767674035763,0.4872759340353826,0.4972085876007886,0.5086722578132719,0.5620350554464468,0.5468604237270324,,0.5427908127595764,0.4629348529480165,0.520955631750474,,0.3947691173815028,0.4266297411821767,0.3438170677915213,0.2429420332004472,0.13530906847260188,0.08596017272676876,0.1070163905417434,0.13091280028569494,
0.21628582811153693,0.19073312475395643,0.2609279507935329,0.43805914157987486,0.4639950480277513,0.48020621313844397,0.5660653500441057,0.4235477520037339,0.569668328627472,,0.5718323258572349,0.4005789273174052,0.5403033832218216,,0.5050715488374523,0.4808524299027057,,0.4146913691922434,0.25785296698703175,0.16959408234243037,0.18008763374801673,0.16970533243554287,
0.6623169724810933,0.6685115279128601,0.8187840254945279,0.5753135356711536,0.5877475626083261,0.6237483442033267,0.6194663669133975,0.6249395785578211,,0.5583270562547505,0.5268193973665535,0.47660097198137263,,0.3506187638757445,0.34777267001360473,,0.18078795405417528,0.10081012592717183,0.045230593810723516,0.052369700787497434,0.08794402176526,,
0.5882607741931635,0.6338307279771178,0.7531728577785394,0.5449261201659902,0.5634270711495178,0.5720771341887929,0.29385490958864635,0.5601492675132376,,0.5218425307668614,0.4496876739439669,0.462350906284761,,0.34090183438672,0.35843023532875873,,0.224261166893319,0.1291697974690146,0.11341413743676196,0.1181917282534524,0.14719268587890488,,
0.25690029416238874,0.28019065920181424,0.5967696641618081,0.4698177448347746,0.48457248880222553,0.5028493880203023,0.4509826121900349,0.5471572676165722,0.29098016643883257,0.525033488125791,0.4231661359106711,0.5052273967235418,,0.33439730789805805,0.4442733901768951,,0.3548325074205789,0.20882986289826264,,,0.1608017506543596,,
0.31726959694660534,0.3073830971993791,0.4597739076933631,0.30725177932365083,0.3851629300546078,,0.16396621192165953,0.3921253356527582,,0.39849157674323504,0.3513820989731302,0.40240230955019335,,0.34067882255674753,0.41791664190965805,0.028987854251012187,0.343011625714811,0.2606020066543595,0.15058291531537066,0.10532721976281567,0.26697817011086755,,
0.3028789067000621,0.3540304336498906,0.5314816939039357,0.405891924215607,0.4189674024633746,0.5014467578044476,0.5211624541964732,0.45944850644317237,,0.44076027244951477,0.39475127947581645,0.43521422422245404,,0.3983017964007766,0.4129157423791419,,0.35387618425833944,,0.15116642974838898,0.17579408616393485,0.24801682859747093,,
0.15388300833964208,0.5119084063032596,0.6185766980188885,0.25244128773928365,0.4629056531774649,0.5459793632142109,0.5925679853455126,0.5955421363627553,,0.5289246223056415,0.4497688289702935,0.5120809909643231,,0.4545368562883455,0.46851826831915966,0.36148385619418366,0.37065562140726954,,0.1858745315839346,0.08945741752332016,0.1797899343907352,,
0.23843611584083962,0.3734856623372625,0.5728478214639766,0.4888793117267058,0.4548588408155802,0.5454686954129875,0.5680597087938749,0.5585844522608583,,0.5294601927018102,0.4282164153476319,0.5208258526461806,,0.45132837143315435,0.4718031112874871,0.38010010008716955,0.3512789470723754,0.045220534422065736,0.05115332810365629,0.07920235464084477,0.10791568367012115,,
0.14686698318993124,0.4247619823552689,0.6369499802835146,0.33388712114527314,0.45298085759637147,0.5337381097152638,0.5867715863733479,0.578117760948191,,0.5442748916970325,0.48705736202120364,0.5185296418478581,,0.4475053526509986,0.46039645325303347,0.3354227674939408,0.30758690240569136,0.022079805144498654,0.033183719381013235,0.025525391383556823,0.04881529514791081,,
0.5242908768405967,0.6420652309574811,0.6373606366533714,0.43142826463783934,0.4611186086772574,0.48050918498233375,0.5235265132288989,0.4604837716925065,,0.44998623333819016,0.46043025549602445,0.42878491183700124,,0.3970562740002363,0.35955710441221733,,0.2677642934041406,0.07140094409021862,0.22374362158915093,0.21922327108164616,0.23047462778319824,,
0.44630659912990983,0.46404667591981774,0.6532538090052944,0.45150781202448614,0.4265411777492987,0.4661322131210205,0.5104172228508147,0.4964388224023537,,0.43612521736347604,0.40658534605080676,0.34076149685624413,,0.3622896933535044,0.3408126040777135,0.2737429989059931,0.218220312498191,0.05523249004199305,0.11833891112510467,0.18302169574737095,0.20247227820620697,,
0.519930295370472,0.5718380452909705,0.5801784538550242,0.4238655791611194,0.46907139368298845,0.5255794206581893,0.4521645585672834,0.5299130482202852,,0.450721230123591,0.4272189111454775,0.39701926148950617,,0.30736470997063636,0.2584392770085578,0.18951007751859683,0.17339803730075237,0.10859467880925923,0.07543999150709181,0.13991693653604725,0.2406574001229559,,
0.45963686778602275,0.611619039575392,0.6854079501854942,0.45370368657636995,0.4621533270286977,0.5559627059557304,0.597309453345748,0.5541550822887434,,0.5366203813515296,0.5289921466981229,0.5039606288854345,,0.3919601340996659,0.4201050575138228,,0.2828774025935135,0.08463466383501024,0.009192934755452143,-0.03569737693667548,0.1346502684700993,,
0.7208314225718234,0.6788203055900104,0.802333899732437,0.549180398732507,0.5792394861722897,0.608002766432235,0.6342542371121392,0.6053692292551842,,0.5535762262493006,0.5063450929030391,0.4869691268029385,,0.38899462022234726,0.3309305492641167,,0.11085130778664483,0.042306408693132014,-0.053225135948946095,0.1185124101957703,0.16094611422769686,,
0.39534260022508205,0.4323763366416969,0.5072332672397198,0.4052331796455722,0.4681985893580851,0.4938115073648485,0.48134360829479894,0.5341446412587201,,0.47861195546333246,0.4540827992594124,0.4596498194574179,,0.4081977354181292,0.43713121637992725,,0.25188326219699625,0.10104369382343875,0.12657070029802656,0.1309424018813763,0.18950201754385163,,
0.25796478068163853,0.43133193036813716,0.4701471948548566,0.41923167261147193,0.5034622391494538,0.4938972296096604,0.57037739299713,0.5399643477994549,,0.523671942962646,0.439850425782398,0.505526328000183,,0.4219608710325724,0.44244744065115565,,0.3024597540827488,0.11290270741304298,0.04346537627141367,0.013280518855159759,0.1394109716724178,,
0.24808342925809798,0.3267734495370124,0.569662469743255,0.43785624692324004,0.4834423395196814,0.5076555515632009,0.5238460375415955,0.5408112708797774,,0.5137222571842871,0.3963538875069002,0.4766076742321906,,0.3845083828945333,0.4354271716497059,0.3556465200161363,0.31483399934991124,0.10194447328450133,0.10611776479765264,0.07627219735184732,0.11042864526559648,,
0.21470007955215306,0.2327833867633579,0.6464737024828896,0.45382385823984417,0.4923265110058511,0.5139037083189045,0.5404230561318061,0.564665987317444,,0.5475636526600136,0.479388673790649,0.52323894689511,,0.4947839539777769,0.4645705905902316,0.34184645101732714,0.28071862883011517,0.039194567375116146,0.06940905428392125,0.0017779403995324553,0.11048477622762799,,
0.42511796299316806,0.47141463561745556,0.3713340319274465,0.19492646917287443,0.3467979350947852,,0.3929483337274245,0.5503567054070445,,0.4674558434226375,0.3850392946555389,0.45054638369054567,,0.36191068895298106,0.4083671526481269,0.17866123310596285,0.3303491101481656,0.26759010622504437,0.18157361364946584,0.2443136173133217,0.2507459619212029,,
0.23610939087446312,0.33659594400295373,0.4279903021479964,0.31863878918675137,0.38692645296978023,,0.3947208640868913,0.48996788717563594,,0.4831370903916158,0.38957921635721904,0.47311507239187783,,0.3146107179891444,0.46082091125439917,0.02024341206624002,0.37874632886004855,0.25449135434979403,0.24632133718686347,0.1751361269502804,0.19772453660458372,,
0.33518951374557154,0.4865502039129183,0.4945202706018634,0.4022020426322841,0.4430261110230946,0.3726783331543995,0.42236595040467967,0.5095683216336775,,0.5074789924473185,0.42026434962421383,0.501349862942474,,0.32204937022796715,0.4713454943964868,,0.39918430127832166,0.2353259285091485,0.27946329643937673,0.17833596955594114,0.25690767491570043,,
0.1766018889045324,0.2642720634188253,0.5658087703858057,0.41078646513721556,0.5069282115660184,,0.2580180562931492,0.5883305667476532,,0.544830345420161,0.4206894673325192,0.5229181967966129,,0.3584553791003985,0.48426039194379045,,0.3938189626908321,0.23309997796725715,0.13680162285739975,0.12320024414903226,0.12064603716335058,,
0.2573835817261132,0.3800366018433112,0.4793278854802595,0.28637560778071713,0.43203826194701417,,0.4669127182540833,0.5731496517740998,,0.48717699803954334,0.39908885610093986,0.45533615683729345,,0.366295954822353,0.46644035057930905,,0.35781420450658147,0.2509059448326223,0.17141897220981941,0.1420690057523896,0.1756243324498659,,
0.37687621509111113,0.36874831788170487,0.44790056643807696,0.28247565559417304,0.4061870111150857,,0.4604297003040351,0.5396047706382843,,0.48216710040059274,0.3583257337103144,0.49946541535727323,,0.2505686794441908,0.47112997051186584,,0.40091975869405555,0.25500033873078215,0.2912796818414021,0.31345876649689686,0.3140234196351491,,
0.3245456559873458,0.3119876684329428,0.4061256092647764,0.3515570350562492,0.43776853308302877,,0.5321681108631097,0.5776188216906246,,0.5485434060543769,0.4334278834065724,0.5395542525769513,,0.3005850323128154,0.4779252356050967,,0.4340162368545191,0.2881524004002283,0.30195133619132425,0.32609830264962,0.35311752141407515,,
0.3141901817571543,0.5049784611686883,0.5696810230943247,0.48262515276321716,0.43826870258715855,,0.4727168974783894,0.5366712915607027,,0.49417196303799527,0.42833143582852873,0.47420113371014494,,0.24575623937520014,0.4335181401989485,,0.35586379370932947,0.2328617643703613,0.10105793331890121,0.11161776894419466,0.18391634866003184,,
0.4688145280378635,0.497894396489539,,0.4878054781564492,,0.5249324468961242,0.4883455537384615,0.5061329766784888,0.3839230472282301,0.5041545852994234,,,,,0.32241822990633867,0.18397225818277554,0.12467616854574384,,,0.15422554154902995,0.23301138073819413,,
0.49510171150538523,0.5631765861343859,0.3586099809344105,0.5413537058935874,,0.5872238249028677,0.556296652703401,0.5227707306580031,0.48829303823783454,0.48877120547455105,,,0.2604315819618281,,,0.11072165628267758,0.09206912724982402,,,0.11822901166448477,0.1820676543890986,,
0.5233726254247207,0.56811853780088,0.3742108146037647,0.5518546292701532,,0.583497185945255,0.548354353521447,0.5197878229390821,0.5047822432564777,0.4754864046972045,,,0.33540122701926967,,,0.10776003755861917,0.08981500392229314,,,0.13635919239850963,0.2218450431939048,,
0.5141188623320639,0.5521562267480329,0.4044528207065036,0.5442929111303278,,0.5694490275671497,0.5430487997236634,0.5226366242935914,,0.43736866353894105,,,,,0.3021959512957754,0.1548976568331141,0.14390345528058765,,,0.17843079650419613,0.24349188127585333,,
0.4517195712793347,0.5122971708692612,0.4562999204476705,0.4937410726513277,,0.534016653002047,0.521170191742739,0.5059716164405706,0.44174271580449553,0.48551956162551696,,,,,0.3063020682049146,0.24607045805499653,0.16280442686404106,,,0.16700661812562154,0.16804072877869633,,
0.5495309568206098,0.5683016832802734,0.49531011940246944,0.5486990129271045,0.4931902465337294,0.5680792254392166,0.5597473532649551,0.5422965143941412,0.31205494671986256,0.4753686426027378,,,,,0.23458086381850962,0.10057182587743124,0.18023949660875435,,,0.16556078059540186,0.21746008228540553,,
0.3910444886055402,0.5619110227044644,0.38310816276931026,0.5609151826352614,,0.5833469376411355,0.5581493761851216,0.529722350680998,,0.4895226023932419,,,0.3445247625463661,,0.03118526375929156,0.07876881671229677,0.05702221205795431,,,0.10583700285445605,0.1984748638676506,,
0.5486544911142668,0.5325838953623494,0.4710799182434304,0.5771362560553329,,0.5831497642428197,0.5830493226124229,0.5761649681327133,0.4526004512929156,0.5072843664708029,,,0.3449970804724394,,0.005451103277190216,0.026959417247644477,0.0693078942487416,,,0.11239517699959517,0.19970523212969785,,
,0.5547472674804348,0.5257285309633156,0.55107079235185,0.5019452410289588,0.5712216798382465,0.5431935999010248,0.5225940449720179,0.442215109469175,0.45964625012027543,,,,,0.17710567704876293,0.11476893619660063,0.0839385469230561,,,0.17368824991663168,0.24510663965976187,,
,0.521149385873318,0.5412336586921571,0.5199537351472808,0.4201577798810981,0.5279569041372388,0.5251407911824009,0.4985756519762026,,0.47025114357984354,,,,,0.15613286221787598,0.12412156940275709,0.13886201052637465,,,0.08294580594556901,0.07522734624641908,,
0.5502093508382311,0.5719273875043387,0.5538968480353148,0.5618331546287211,0.3717373292337657,0.5871552854121467,0.5578209214439873,0.46379844709903056,0.42600955194795603,0.4960629720819468,,,0.24599889954785767,,,0.07298806466440272,0.11140291712041442,,,0.10919034639199246,0.25558782883192294,,
0.5739837969105993,0.5486758929591476,0.5158866914119689,0.583722098117474,,0.6019857294080332,0.5710124914406518,0.5094257566898356,0.5865971242692015,0.5151156877340767,,,0.34476367132353214,,0.1490462449799863,,0.06430609944385383,,,0.09522433723137534,0.22650296700777234,,
,0.5059087379187212,0.46724199363652585,0.573097258494485,0.435465335185267,0.5184193180011536,0.4910164500957284,0.49025657325790095,0.5003301267254961,0.5018701691712755,,,,,0.262615350534259,0.09979125017948066,0.17396150314977119,,,0.21064507318830436,0.13015543797402615,,
,0.5637046008701334,0.5164689811140936,0.5573855627988056,0.41372629519579285,0.5603018093953298,,0.26026432097155233,0.5555608153942657,0.462846271457608,,,,,0.14868945310864426,0.08019508849946946,-0.027820615793011375,,,0.07219114949003334,0.18843933819013775,,
,0.44619660049225845,0.4623382984237366,0.4835668394886469,0.4493101379724055,0.5000948022366087,0.4809228114774332,0.4230698366732268,0.4884298199740696,0.4404413910717474,,,,,,0.19333854435129977,0.14994395460506937,,,-0.05335529155940711,0.2432650887584498,,
